Identifier,Age,Schooling,Choice,Wage
4770,23.0,12.0,blue_collar,10994.153533299443
4773,16.0,7.0,home,
4773,17.0,7.0,home,
4773,18.0,7.0,home,
4773,19.0,7.0,home,
4773,20.0,7.0,home,
4773,21.0,7.0,home,
4773,22.0,7.0,home,
4776,16.0,9.0,schooling,
4776,17.0,10.0,schooling,
4776,18.0,11.0,schooling,
4776,19.0,12.0,home,
4776,20.0,12.0,home,
4776,21.0,12.0,home,
4776,22.0,12.0,blue_collar,10599.958861125135
4776,23.0,12.0,blue_collar,6132.746000650507
4776,24.0,12.0,home,
4776,25.0,12.0,blue_collar,8795.322826639554
4779,16.0,9.0,schooling,
4779,17.0,10.0,home,
4779,18.0,10.0,home,
4779,19.0,10.0,home,
4779,20.0,10.0,home,
4779,21.0,10.0,home,
4779,22.0,10.0,blue_collar,5361.888757508182
4779,23.0,10.0,home,
4786,16.0,10.0,schooling,
4786,17.0,11.0,schooling,
4786,18.0,12.0,home,
4786,19.0,12.0,home,
4786,20.0,12.0,home,
4786,21.0,12.0,blue_collar,15811.697921729814
4786,22.0,12.0,home,
4786,23.0,12.0,blue_collar,7212.164717844434
4789,16.0,10.0,schooling,
4789,17.0,11.0,schooling,
4789,18.0,12.0,blue_collar,21432.71533072749
4789,19.0,12.0,home,
4789,20.0,12.0,home,
4789,21.0,12.0,home,
4789,22.0,12.0,blue_collar,
4789,23.0,12.0,home,
4789,24.0,12.0,home,
4789,25.0,12.0,blue_collar,22338.165463480767
4793,16.0,10.0,schooling,
4793,17.0,11.0,schooling,
4793,18.0,12.0,schooling,
4793,19.0,13.0,schooling,
4793,20.0,14.0,schooling,
4793,21.0,15.0,schooling,
4793,22.0,16.0,home,
4793,23.0,16.0,home,
4793,24.0,16.0,white_collar,23479.16226063379
4794,16.0,10.0,schooling,
4794,17.0,11.0,schooling,
4794,18.0,12.0,schooling,
4794,19.0,13.0,schooling,
4794,20.0,14.0,home,
4794,21.0,14.0,home,
4794,22.0,14.0,home,
4794,23.0,14.0,home,
4799,16.0,10.0,schooling,
4799,17.0,11.0,home,
4799,18.0,11.0,home,
4799,19.0,11.0,home,
4799,20.0,11.0,home,
4799,21.0,11.0,home,
4799,22.0,11.0,home,
4799,23.0,11.0,home,
4799,24.0,11.0,blue_collar,
4799,25.0,11.0,home,
4805,16.0,10.0,schooling,
4805,17.0,11.0,schooling,
4805,18.0,12.0,blue_collar,15362.52458427794
4805,19.0,12.0,blue_collar,16091.735764427656
4805,20.0,12.0,blue_collar,15399.630260304468
4805,21.0,12.0,white_collar,16104.12279134248
4805,22.0,12.0,home,
4805,23.0,12.0,blue_collar,9630.406248154364
4805,24.0,12.0,blue_collar,5956.2843937704565
4805,25.0,12.0,blue_collar,
4813,16.0,10.0,schooling,
4813,17.0,11.0,schooling,
4813,18.0,12.0,home,
4813,19.0,12.0,blue_collar,5261.225834005868
4813,20.0,12.0,blue_collar,
4813,21.0,12.0,white_collar,11516.04673956048
4813,22.0,12.0,blue_collar,16240.14674675395
4813,23.0,12.0,blue_collar,19193.582556628822
4816,16.0,10.0,schooling,
4816,17.0,11.0,schooling,
4816,18.0,12.0,schooling,
4816,19.0,13.0,schooling,
4816,20.0,14.0,schooling,
4816,21.0,15.0,schooling,
4816,22.0,16.0,white_collar,182999.63672984927
4816,23.0,16.0,white_collar,30295.00084731402
4823,16.0,10.0,schooling,
4823,17.0,11.0,schooling,
4823,18.0,12.0,military,8040.866017851373
4823,19.0,12.0,military,12788.141762548637
4823,20.0,12.0,military,16527.46915766829
4823,21.0,12.0,military,18303.196195938308
4823,22.0,12.0,military,20505.250033109296
4823,23.0,12.0,military,17845.36478897899
4823,24.0,12.0,military,18611.841313471978
4823,25.0,12.0,military,20828.416467873732
4828,16.0,10.0,schooling,
4828,17.0,11.0,schooling,
4828,18.0,12.0,schooling,
4828,19.0,13.0,blue_collar,
4828,20.0,13.0,white_collar,25214.996488929548
4828,21.0,13.0,white_collar,29358.593267895732
4828,22.0,13.0,white_collar,25379.812206976516
4828,23.0,13.0,blue_collar,
4828,24.0,13.0,schooling,
4828,25.0,14.0,schooling,
4828,26.0,15.0,schooling,
4829,16.0,10.0,schooling,
4829,17.0,11.0,schooling,
4829,18.0,12.0,schooling,
4829,19.0,13.0,schooling,
4829,20.0,14.0,home,
4829,21.0,14.0,schooling,
4829,22.0,15.0,military,16337.05861246647
4829,23.0,15.0,schooling,
4829,24.0,16.0,white_collar,17173.47330960854
4830,16.0,9.0,schooling,
4830,17.0,10.0,schooling,
4830,18.0,11.0,schooling,
4830,19.0,12.0,schooling,
4830,20.0,13.0,schooling,
4830,21.0,14.0,schooling,
4830,22.0,15.0,schooling,
4830,23.0,16.0,white_collar,30174.314184036608
4831,16.0,9.0,schooling,
4831,17.0,10.0,schooling,
4831,18.0,11.0,schooling,
4831,19.0,12.0,schooling,
4831,20.0,13.0,home,
4831,21.0,13.0,home,
4831,22.0,13.0,schooling,
4831,23.0,14.0,schooling,
4832,16.0,10.0,schooling,
4832,17.0,11.0,schooling,
4832,18.0,12.0,schooling,
4832,19.0,13.0,schooling,
4832,20.0,14.0,home,
4832,21.0,14.0,blue_collar,16701.162408916844
4832,22.0,14.0,home,
4832,23.0,14.0,home,
4832,24.0,14.0,blue_collar,18258.168574067604
4832,25.0,14.0,home,
4832,26.0,14.0,home,
4834,16.0,10.0,schooling,
4834,17.0,11.0,schooling,
4834,18.0,12.0,home,
4834,19.0,12.0,military,7794.183472101393
4834,20.0,12.0,military,9321.135420719
4834,21.0,12.0,military,15488.736997662596
4834,22.0,12.0,military,15669.129158256575
4834,23.0,12.0,military,16337.05861246647
4834,24.0,12.0,military,12425.535147419478
4834,25.0,12.0,military,11357.561246952939
4835,16.0,10.0,schooling,
4835,17.0,11.0,schooling,
4835,18.0,12.0,home,
4835,19.0,12.0,home,
4835,20.0,12.0,military,7929.5957454131685
4835,21.0,12.0,military,8669.04359311275
4835,22.0,12.0,military,9633.280137818296
4835,23.0,12.0,military,12306.420913638678
4835,24.0,12.0,white_collar,26231.261311642094
4840,16.0,10.0,schooling,
4840,17.0,11.0,schooling,
4840,18.0,12.0,schooling,
4840,19.0,13.0,schooling,
4840,20.0,14.0,schooling,
4840,21.0,15.0,home,
4840,22.0,15.0,home,
4840,23.0,15.0,home,
4840,24.0,15.0,blue_collar,12213.91967463142
4843,16.0,10.0,schooling,
4843,17.0,11.0,schooling,
4843,18.0,12.0,home,
4843,19.0,12.0,military,8225.690561530359
4843,20.0,12.0,military,9415.900786963251
4843,21.0,12.0,military,13526.334057976283
4843,22.0,12.0,military,
4843,23.0,12.0,schooling,
4846,16.0,10.0,schooling,
4846,17.0,11.0,schooling,
4846,18.0,12.0,military,7428.594946711722
4846,19.0,12.0,military,9419.042180194418
4846,20.0,12.0,military,10155.75068905528
4846,21.0,12.0,home,
4846,22.0,12.0,blue_collar,11076.037250151425
4846,23.0,12.0,blue_collar,14372.500110953195
4846,24.0,12.0,home,
4846,25.0,12.0,blue_collar,17513.644011237797
4846,26.0,12.0,blue_collar,17004.2907981698
4847,16.0,10.0,schooling,
4847,17.0,11.0,schooling,
4847,18.0,12.0,military,7804.974586472139
4847,19.0,12.0,military,8403.357547580465
4847,20.0,12.0,military,9150.820092105865
4847,21.0,12.0,military,11221.011004496788
4847,22.0,12.0,white_collar,20677.975038664896
4847,23.0,12.0,white_collar,21780.552058730667
4847,24.0,12.0,white_collar,22770.113540077953
4850,16.0,10.0,schooling,
4850,17.0,11.0,schooling,
4850,18.0,12.0,blue_collar,8128.29118831318
4850,19.0,12.0,blue_collar,6804.817478432715
4850,20.0,12.0,blue_collar,
4850,21.0,12.0,home,
4850,22.0,12.0,blue_collar,10995.923063887478
4851,16.0,10.0,schooling,
4851,17.0,11.0,schooling,
4851,18.0,12.0,schooling,
4851,19.0,13.0,blue_collar,12024.763246542405
4851,20.0,13.0,white_collar,11700.407737907855
4851,21.0,13.0,blue_collar,12313.344419105606
4851,22.0,13.0,blue_collar,13176.558652351874
4851,23.0,13.0,blue_collar,13842.160217141205
4851,24.0,13.0,blue_collar,13279.525549459513
4851,25.0,13.0,blue_collar,12799.785914389737
4851,26.0,13.0,blue_collar,13075.713268937467
4854,16.0,11.0,schooling,
4854,17.0,12.0,schooling,
4854,18.0,13.0,home,
4854,19.0,13.0,home,
4854,20.0,13.0,military,12623.610273444614
4854,21.0,13.0,military,13670.166688739544
4854,22.0,13.0,military,13128.899385906107
4854,23.0,13.0,home,
4854,24.0,13.0,blue_collar,15987.942382647008
4855,16.0,11.0,schooling,
4855,17.0,12.0,home,
4855,18.0,12.0,military,9360.350934311336
4855,19.0,12.0,military,15399.643712963942
4855,20.0,12.0,military,20686.626535382213
4855,21.0,12.0,military,21646.71545544341
4855,22.0,12.0,military,20732.824781979598
4856,16.0,9.0,schooling,
4856,17.0,10.0,schooling,
4856,18.0,11.0,schooling,
4856,19.0,12.0,home,
4856,20.0,12.0,schooling,
4856,21.0,13.0,home,
4856,22.0,13.0,blue_collar,10404.679944062807
4856,23.0,13.0,blue_collar,16097.453967024263
4856,24.0,13.0,blue_collar,20186.78080303085
4856,25.0,13.0,home,
4860,16.0,10.0,schooling,
4860,17.0,11.0,schooling,
4860,18.0,12.0,blue_collar,7943.372220683453
4860,19.0,12.0,blue_collar,10256.587893994223
4860,20.0,12.0,home,
4860,21.0,12.0,home,
4860,22.0,12.0,home,
4860,23.0,12.0,white_collar,
4860,24.0,12.0,blue_collar,12992.20471106592
4861,16.0,10.0,schooling,
4861,17.0,11.0,home,
4861,18.0,11.0,blue_collar,8575.614567774228
4861,19.0,11.0,military,
4861,20.0,11.0,military,8463.968537656097
4861,21.0,11.0,military,8497.279136491596
4861,22.0,11.0,military,9881.359404305134
4861,23.0,11.0,military,11385.664156176106
4861,24.0,11.0,military,11585.9812271227
4861,25.0,11.0,military,11939.807301239678
4862,16.0,10.0,schooling,
4862,17.0,11.0,schooling,
4862,18.0,12.0,military,12622.10285522756
4862,19.0,12.0,military,12829.081518068935
4862,20.0,12.0,military,14424.319776995795
4862,21.0,12.0,military,18554.639760322665
4862,22.0,12.0,military,20793.34272173174
4862,23.0,12.0,military,16433.313128152986
4875,16.0,9.0,schooling,
4875,17.0,10.0,schooling,
4875,18.0,11.0,schooling,
4875,19.0,12.0,military,7417.193358798467
4875,20.0,12.0,military,14012.353817222216
4875,21.0,12.0,blue_collar,10127.12966258738
4875,22.0,12.0,blue_collar,7583.696309797553
4875,23.0,12.0,military,
4875,24.0,12.0,military,
4888,16.0,11.0,schooling,
4888,17.0,12.0,blue_collar,
4888,18.0,12.0,blue_collar,14182.525059894224
4888,19.0,12.0,blue_collar,13465.737342799159
4888,20.0,12.0,blue_collar,13931.199149361944
4888,21.0,12.0,blue_collar,14587.59950463693
4888,22.0,12.0,blue_collar,16933.502458147377
4888,23.0,12.0,blue_collar,27962.843918537794
4888,24.0,12.0,blue_collar,27660.15431618899
4888,25.0,12.0,blue_collar,32595.74699030423
4888,26.0,12.0,white_collar,29092.97339433994
4894,16.0,10.0,schooling,
4894,17.0,11.0,schooling,
4894,18.0,12.0,schooling,
4894,19.0,13.0,schooling,
4894,20.0,14.0,white_collar,3121.0828102980436
4894,21.0,14.0,schooling,
4894,22.0,15.0,white_collar,4785.171613843255
4894,23.0,15.0,schooling,
4894,24.0,16.0,blue_collar,15890.787415027156
4894,25.0,16.0,white_collar,18782.900525334688
4895,16.0,10.0,schooling,
4895,17.0,11.0,schooling,
4895,18.0,12.0,schooling,
4895,19.0,13.0,white_collar,7977.825916850273
4895,20.0,13.0,schooling,
4895,21.0,14.0,schooling,
4895,22.0,15.0,blue_collar,4093.4193894800665
4895,23.0,15.0,schooling,
4897,16.0,10.0,schooling,
4897,17.0,11.0,schooling,
4897,18.0,12.0,schooling,
4897,19.0,13.0,schooling,
4897,20.0,14.0,schooling,
4897,21.0,15.0,home,
4897,22.0,15.0,schooling,
4897,23.0,16.0,home,
4897,24.0,16.0,blue_collar,27272.09667717413
4897,25.0,16.0,white_collar,28027.084567212973
4897,26.0,16.0,white_collar,28184.123368920526
4898,16.0,9.0,schooling,
4898,17.0,10.0,schooling,
4898,18.0,11.0,schooling,
4898,19.0,12.0,white_collar,5059.04280036686
4898,20.0,12.0,white_collar,6539.198374436445
4898,21.0,12.0,blue_collar,7532.924195648224
4898,22.0,12.0,blue_collar,7220.191648832661
4898,23.0,12.0,blue_collar,14750.047847426598
4898,24.0,12.0,blue_collar,14304.234486514815
4898,25.0,12.0,military,16163.207344257165
4904,16.0,9.0,schooling,
4904,17.0,10.0,schooling,
4904,18.0,11.0,schooling,
4904,19.0,12.0,blue_collar,11855.779433855902
4904,20.0,12.0,blue_collar,
4904,21.0,12.0,blue_collar,12774.040398398854
4904,22.0,12.0,blue_collar,15304.967737419873
4904,23.0,12.0,white_collar,25614.61949250081
4904,24.0,12.0,white_collar,25257.40835392892
4904,25.0,12.0,blue_collar,14640.588459583123
4905,16.0,8.0,home,
4905,17.0,8.0,home,
4905,18.0,8.0,home,
4905,19.0,8.0,home,
4905,20.0,8.0,home,
4905,21.0,8.0,home,
4905,22.0,8.0,home,
4905,23.0,8.0,home,
4905,24.0,8.0,blue_collar,2641.740391500016
4905,25.0,8.0,blue_collar,4679.124155267017
4905,26.0,8.0,home,
4908,16.0,10.0,schooling,
4908,17.0,11.0,schooling,
4908,18.0,12.0,schooling,
4908,19.0,13.0,schooling,
4908,20.0,14.0,schooling,
4908,21.0,15.0,schooling,
4908,22.0,16.0,home,
4908,23.0,16.0,white_collar,17375.648873072358
4911,16.0,10.0,schooling,
4911,17.0,11.0,schooling,
4911,18.0,12.0,home,
4911,19.0,12.0,blue_collar,10327.1587011975
4911,20.0,12.0,home,
4911,21.0,12.0,blue_collar,11123.040366742298
4911,22.0,12.0,blue_collar,10828.074663553529
4911,23.0,12.0,blue_collar,8439.22158281053
4911,24.0,12.0,blue_collar,33675.5120032551
4911,25.0,12.0,blue_collar,50416.92143533672
4911,26.0,12.0,blue_collar,9762.808337569904
4912,16.0,10.0,schooling,
4912,17.0,11.0,schooling,
4912,18.0,12.0,schooling,
4912,19.0,13.0,blue_collar,9053.884923125197
4912,20.0,13.0,blue_collar,9967.455792313689
4912,21.0,13.0,blue_collar,12867.98687203931
4912,22.0,13.0,blue_collar,24068.23869282147
4912,23.0,13.0,blue_collar,26243.899039671982
4912,24.0,13.0,white_collar,29771.190510083034
4913,16.0,10.0,schooling,
4913,17.0,11.0,schooling,
4913,18.0,12.0,home,
4913,19.0,12.0,blue_collar,10516.09338627446
4913,20.0,12.0,blue_collar,10857.101319222125
4913,21.0,12.0,blue_collar,
4913,22.0,12.0,blue_collar,11091.722715774076
4913,23.0,12.0,blue_collar,14931.581087951194
4915,16.0,8.0,home,
4915,17.0,8.0,blue_collar,9503.42606359754
4915,18.0,8.0,blue_collar,9035.232222919009
4915,19.0,8.0,blue_collar,9197.939976680522
4915,20.0,8.0,blue_collar,9963.129481751064
4915,21.0,8.0,blue_collar,9987.003930193716
4915,22.0,8.0,blue_collar,10380.315183494777
4915,23.0,8.0,blue_collar,9494.520161548073
4915,24.0,8.0,blue_collar,
4915,25.0,8.0,blue_collar,18150.091716721217
4915,26.0,8.0,blue_collar,24736.84544992374
4918,16.0,9.0,home,
4918,17.0,9.0,home,
4918,18.0,9.0,home,
4918,19.0,9.0,home,
4918,20.0,9.0,home,
4918,21.0,9.0,blue_collar,
4918,22.0,9.0,home,
4918,23.0,9.0,blue_collar,
4918,24.0,9.0,home,
4918,25.0,9.0,home,
4918,26.0,9.0,home,
4923,16.0,8.0,schooling,
4923,17.0,9.0,schooling,
4923,18.0,10.0,home,
4923,19.0,10.0,home,
4923,20.0,10.0,home,
4923,21.0,10.0,home,
4923,22.0,10.0,home,
4923,23.0,10.0,home,
4923,24.0,10.0,home,
4937,16.0,8.0,home,
4937,17.0,8.0,home,
4937,18.0,8.0,blue_collar,
4937,19.0,8.0,home,
4937,20.0,8.0,blue_collar,
4937,21.0,8.0,home,
4937,22.0,8.0,home,
4937,23.0,8.0,home,
4937,24.0,8.0,blue_collar,14102.901626842908
4941,16.0,7.0,home,
4941,17.0,7.0,home,
4941,18.0,7.0,home,
4941,19.0,7.0,home,
4941,20.0,7.0,home,
4941,21.0,7.0,home,
4941,22.0,7.0,blue_collar,8066.707429653874
4941,23.0,7.0,home,
4942,16.0,9.0,schooling,
4942,17.0,10.0,schooling,
4942,18.0,11.0,schooling,
4942,19.0,12.0,blue_collar,5218.027114548865
4942,20.0,12.0,blue_collar,8845.905618551684
4942,21.0,12.0,blue_collar,9861.238062833947
4942,22.0,12.0,blue_collar,10071.472246057721
4942,23.0,12.0,blue_collar,12455.249110320283
4961,16.0,9.0,schooling,
4961,17.0,10.0,schooling,
4961,18.0,11.0,schooling,
4961,19.0,12.0,white_collar,
4961,20.0,12.0,blue_collar,21146.608633233915
4961,21.0,12.0,blue_collar,22479.343998949396
4961,22.0,12.0,blue_collar,21626.69995350301
4961,23.0,12.0,blue_collar,22142.603133575598
4961,24.0,12.0,blue_collar,22415.44395189168
4961,25.0,12.0,schooling,
4963,16.0,10.0,schooling,
4963,17.0,11.0,blue_collar,8338.293196128288
4963,18.0,11.0,blue_collar,4280.0174506575795
4963,19.0,11.0,blue_collar,2048.006690801483
4963,20.0,11.0,blue_collar,16990.71830444363
4963,21.0,11.0,blue_collar,18654.705951903336
4963,22.0,11.0,blue_collar,20622.830337671636
4963,23.0,11.0,blue_collar,23272.583245220452
4963,24.0,11.0,blue_collar,34971.633282979055
4963,25.0,11.0,blue_collar,36635.45134722929
4965,16.0,10.0,schooling,
4965,17.0,11.0,schooling,
4965,18.0,12.0,schooling,
4965,19.0,13.0,schooling,
4965,20.0,14.0,home,
4965,21.0,14.0,schooling,
4965,22.0,15.0,blue_collar,
4982,16.0,9.0,home,
4982,17.0,9.0,home,
4982,18.0,9.0,blue_collar,6730.352120871754
4982,19.0,9.0,home,
4982,20.0,9.0,blue_collar,9327.835241616749
4982,21.0,9.0,blue_collar,9127.823394336343
4982,22.0,9.0,blue_collar,11324.681157453328
4982,23.0,9.0,blue_collar,11572.041470979155
4982,24.0,9.0,blue_collar,10856.006987440258
4982,25.0,9.0,blue_collar,7084.426590655684
4982,26.0,9.0,blue_collar,12790.828673106253
4983,16.0,9.0,home,
4983,17.0,9.0,home,
4983,18.0,9.0,home,
4983,19.0,9.0,home,
4983,20.0,9.0,blue_collar,10220.930870577666
4983,21.0,9.0,blue_collar,12299.154355169556
4983,22.0,9.0,blue_collar,12829.55201553785
4983,23.0,9.0,blue_collar,10420.886834754047
4983,24.0,9.0,blue_collar,7662.769022199626
4985,16.0,10.0,home,
4985,17.0,10.0,blue_collar,11196.362042099641
4985,18.0,10.0,blue_collar,11381.675494837875
4985,19.0,10.0,blue_collar,11328.08289286171
4985,20.0,10.0,blue_collar,
4985,21.0,10.0,blue_collar,14288.522493182943
4985,22.0,10.0,home,
4998,16.0,10.0,schooling,
4998,17.0,11.0,schooling,
4998,18.0,12.0,schooling,
4998,19.0,13.0,schooling,
4998,20.0,14.0,schooling,
4998,21.0,15.0,schooling,
4998,22.0,16.0,schooling,
4998,23.0,17.0,schooling,
4998,24.0,18.0,blue_collar,14215.319172597865
5005,16.0,10.0,schooling,
5005,17.0,11.0,schooling,
5005,18.0,12.0,schooling,
5005,19.0,13.0,schooling,
5005,20.0,14.0,schooling,
5005,21.0,15.0,schooling,
5005,22.0,16.0,home,
5005,23.0,16.0,home,
5005,24.0,16.0,blue_collar,
5006,16.0,10.0,schooling,
5006,17.0,11.0,schooling,
5006,18.0,12.0,schooling,
5006,19.0,13.0,schooling,
5006,20.0,14.0,schooling,
5006,21.0,15.0,schooling,
5006,22.0,16.0,schooling,
5006,23.0,17.0,schooling,
5006,24.0,18.0,schooling,
5010,16.0,10.0,schooling,
5010,17.0,11.0,schooling,
5010,18.0,12.0,schooling,
5010,19.0,13.0,schooling,
5010,20.0,14.0,schooling,
5010,21.0,15.0,blue_collar,6947.156675878256
5010,22.0,15.0,schooling,
5010,23.0,16.0,white_collar,22990.738614308942
5010,24.0,16.0,white_collar,26368.0499106811
5010,25.0,16.0,white_collar,25555.299101847144
5011,16.0,10.0,schooling,
5011,17.0,11.0,home,
5012,16.0,10.0,schooling,
5012,17.0,11.0,schooling,
5012,18.0,12.0,schooling,
5012,19.0,13.0,schooling,
5012,20.0,14.0,schooling,
5012,21.0,15.0,schooling,
5012,22.0,16.0,schooling,
5012,23.0,17.0,schooling,
5021,16.0,10.0,schooling,
5021,17.0,11.0,schooling,
5021,18.0,12.0,schooling,
5021,19.0,13.0,schooling,
5021,20.0,14.0,home,
5021,21.0,14.0,schooling,
5021,22.0,15.0,schooling,
5021,23.0,16.0,blue_collar,13163.371215122572
5021,24.0,16.0,schooling,
5021,25.0,17.0,home,
5021,26.0,17.0,home,
5022,16.0,10.0,schooling,
5022,17.0,11.0,schooling,
5022,18.0,12.0,blue_collar,
5022,19.0,12.0,white_collar,
5022,20.0,12.0,white_collar,
5022,21.0,12.0,blue_collar,
5022,22.0,12.0,white_collar,
5022,23.0,12.0,white_collar,
5022,24.0,12.0,blue_collar,24421.679715302493
5027,16.0,10.0,schooling,
5027,17.0,11.0,schooling,
5027,18.0,12.0,white_collar,
5027,19.0,12.0,white_collar,13049.919838058093
5027,20.0,12.0,white_collar,17674.874918526028
5027,21.0,12.0,home,
5027,22.0,12.0,schooling,
5027,23.0,13.0,home,
5027,24.0,13.0,home,
5027,25.0,13.0,home,
5029,16.0,10.0,schooling,
5029,17.0,11.0,schooling,
5029,18.0,12.0,schooling,
5029,19.0,13.0,schooling,
5029,20.0,14.0,schooling,
5029,21.0,15.0,schooling,
5029,22.0,16.0,white_collar,24467.917531796058
5029,23.0,16.0,white_collar,25884.75958731032
5029,24.0,16.0,white_collar,34293.95475996447
5029,25.0,16.0,white_collar,36390.95896925592
5029,26.0,16.0,white_collar,39451.909167937636
5031,16.0,9.0,schooling,
5031,17.0,10.0,schooling,
5031,18.0,11.0,schooling,
5031,19.0,12.0,schooling,
5031,20.0,13.0,home,
5031,21.0,13.0,schooling,
5031,22.0,14.0,home,
5031,23.0,14.0,blue_collar,15257.841753973107
5031,24.0,14.0,white_collar,11345.966446365022
5034,16.0,10.0,schooling,
5034,17.0,11.0,schooling,
5034,18.0,12.0,blue_collar,15215.865142022849
5034,19.0,12.0,schooling,
5034,20.0,13.0,blue_collar,20587.45934461655
5034,21.0,13.0,blue_collar,17656.710726564957
5034,22.0,13.0,blue_collar,19412.060165861105
5034,23.0,13.0,blue_collar,12088.421751399654
5034,24.0,13.0,blue_collar,22035.68191755357
5034,25.0,13.0,white_collar,26258.527342886948
5034,26.0,13.0,blue_collar,19545.161836976786
5036,16.0,10.0,schooling,
5036,17.0,11.0,schooling,
5036,18.0,12.0,schooling,
5036,19.0,13.0,schooling,
5036,20.0,14.0,schooling,
5036,21.0,15.0,home,
5036,22.0,15.0,schooling,
5036,23.0,16.0,white_collar,32525.656978060495
5036,24.0,16.0,white_collar,34485.21972408101
5036,25.0,16.0,schooling,
5036,26.0,17.0,white_collar,40385.19064565328
5039,16.0,10.0,schooling,
5039,17.0,11.0,schooling,
5039,18.0,12.0,schooling,
5039,19.0,13.0,schooling,
5039,20.0,14.0,schooling,
5039,21.0,15.0,schooling,
5039,22.0,16.0,white_collar,302501.52861202025
5039,23.0,16.0,white_collar,
5051,16.0,10.0,schooling,
5051,17.0,11.0,blue_collar,
5051,18.0,11.0,schooling,
5051,19.0,12.0,white_collar,11136.366976090192
5051,20.0,12.0,white_collar,11188.846807688267
5051,21.0,12.0,blue_collar,18470.534543535996
5051,22.0,12.0,white_collar,15512.572863839634
5051,23.0,12.0,white_collar,18782.900525334688
5056,16.0,10.0,schooling,
5056,17.0,11.0,schooling,
5056,18.0,12.0,white_collar,11187.376409927325
5056,19.0,12.0,military,
5056,20.0,12.0,military,
5056,21.0,12.0,military,
5056,22.0,12.0,blue_collar,18811.526849403534
5056,23.0,12.0,blue_collar,20669.292084128138
5056,24.0,12.0,blue_collar,
5056,25.0,12.0,blue_collar,42124.64825938049
5056,26.0,12.0,blue_collar,47035.334900864254
5058,16.0,10.0,home,
5058,17.0,10.0,schooling,
5058,18.0,11.0,home,
5058,19.0,11.0,blue_collar,
5058,20.0,11.0,blue_collar,8745.87614048008
5058,21.0,11.0,blue_collar,8575.451874749651
5058,22.0,11.0,white_collar,11892.991410952223
5058,23.0,11.0,white_collar,11648.557645372288
5058,24.0,11.0,white_collar,13619.068768005422
5067,16.0,10.0,schooling,
5067,17.0,11.0,schooling,
5067,18.0,12.0,schooling,
5067,19.0,13.0,schooling,
5067,20.0,14.0,home,
5067,21.0,14.0,schooling,
5067,22.0,15.0,schooling,
5067,23.0,16.0,home,
5067,24.0,16.0,white_collar,36187.8944418468
5067,25.0,16.0,white_collar,32872.51906456533
5092,16.0,11.0,schooling,
5092,17.0,12.0,blue_collar,
5092,18.0,12.0,schooling,
5092,19.0,13.0,white_collar,6989.556929650135
5092,20.0,13.0,schooling,
5092,21.0,14.0,schooling,
5092,22.0,15.0,home,
5092,23.0,15.0,home,
5092,24.0,15.0,home,
5092,25.0,15.0,white_collar,28169.464497542787
5093,16.0,10.0,schooling,
5093,17.0,11.0,schooling,
5093,18.0,12.0,schooling,
5093,19.0,13.0,schooling,
5093,20.0,14.0,schooling,
5093,21.0,15.0,schooling,
5093,22.0,16.0,home,
5093,23.0,16.0,white_collar,
5093,24.0,16.0,white_collar,26734.17672145964
5095,16.0,10.0,schooling,
5095,17.0,11.0,home,
5095,18.0,11.0,schooling,
5095,19.0,12.0,schooling,
5095,20.0,13.0,schooling,
5095,21.0,14.0,schooling,
5095,22.0,15.0,home,
5095,23.0,15.0,schooling,
5095,24.0,16.0,white_collar,16906.56498898492
5097,16.0,9.0,schooling,
5097,17.0,10.0,schooling,
5097,18.0,11.0,schooling,
5097,19.0,12.0,white_collar,6950.279973152505
5097,20.0,12.0,white_collar,7248.2710474358955
5097,21.0,12.0,white_collar,
5097,22.0,12.0,white_collar,
5097,23.0,12.0,white_collar,12210.492794914044
5097,24.0,12.0,white_collar,19560.27872155972
5097,25.0,12.0,white_collar,22710.94594108549
5097,26.0,12.0,white_collar,40993.35140936564
5102,16.0,10.0,schooling,
5102,17.0,11.0,schooling,
5102,18.0,12.0,schooling,
5102,19.0,13.0,schooling,
5102,20.0,14.0,white_collar,21643.258761975467
5102,21.0,14.0,white_collar,25264.61562750338
5102,22.0,14.0,white_collar,22426.897951474955
5102,23.0,14.0,white_collar,20153.769514837055
5102,24.0,14.0,white_collar,19315.06195800806
5102,25.0,14.0,white_collar,18393.27657986548
5102,26.0,14.0,white_collar,26292.742755465173
5106,16.0,10.0,schooling,
5106,17.0,11.0,schooling,
5106,18.0,12.0,white_collar,7712.568638217761
5106,19.0,12.0,blue_collar,10544.65565318544
5106,20.0,12.0,white_collar,17029.34090707591
5106,21.0,12.0,white_collar,22750.511241858483
5106,22.0,12.0,white_collar,28199.111349751565
5106,23.0,12.0,home,
5109,16.0,8.0,schooling,
5109,17.0,9.0,schooling,
5109,18.0,10.0,schooling,
5109,19.0,11.0,schooling,
5109,20.0,12.0,home,
5109,21.0,12.0,home,
5109,22.0,12.0,blue_collar,12806.090166868882
5109,23.0,12.0,blue_collar,
5109,24.0,12.0,blue_collar,
5109,25.0,12.0,blue_collar,25799.613624809353
5112,16.0,10.0,schooling,
5112,17.0,11.0,schooling,
5112,18.0,12.0,white_collar,13167.03336522904
5112,19.0,12.0,white_collar,16990.143722558503
5112,20.0,12.0,white_collar,19195.776939440337
5112,21.0,12.0,blue_collar,18282.367208929136
5112,22.0,12.0,blue_collar,17852.38623943371
